Time, v1, v2, v3, v4, CarPosX, CarPosY, CarPosZ, Angle
25.23796, 159.7769, -17.22337, 159.7769, -17.22337, -0.05306782, 0.01716893, -0.4780192, 324.9834
25.53832, 159.7769, -17.22337, 159.7769, -17.22337, -0.04461447, 0.01737573, -0.489366, 325.2523
25.83946, 386.254, -62.33931, 386.254, -62.33931, -0.02899484, 0.01761173, -0.5075575, 326.9484
26.13948, 386.254, -62.33931, 386.254, -62.33931, -0.004584346, 0.01755902, -0.5332676, 331.7599
26.43998, 386.254, -62.33931, 386.254, -62.33931, 0.01784214, 0.01738802, -0.5635248, 335.8513
26.74011, 386.254, -62.33931, 386.254, -62.33931, 0.03911163, 0.01752032, -0.5966634, 340.158
27.04115, 418.2251, 189.2459, 418.2251, 189.2459, 0.06041447, 0.01767594, -0.6524532, 341.2689
27.34235, 418.2251, 189.2459, 418.2251, 189.2459, 0.08085446, 0.01763124, -0.7095128, 342.3094
27.6431, 418.2251, 189.2459, 418.2251, 189.2459, 0.1004088, 0.0175923, -0.7677647, 343.2088
27.94334, 73.14525, -34.67405, 73.14525, -34.67405, 0.1119792, 0.0174215, -0.8030455, 343.8335
28.24429, 73.14525, -34.67405, 73.14525, -34.67405, 0.1132162, 0.01739864, -0.8068655, 343.9125
28.5449, 73.14525, -34.67405, 73.14525, -34.67405, 0.1143696, 0.01739264, -0.8103608, 344.0102
28.84537, 73.14525, -34.67405, 73.14525, -34.67405, 0.115849, 0.01734298, -0.8148733, 344.1089
29.14638, 37.27753, -422.7553, 37.27753, -422.7553, 0.1127789, 0.0176117, -0.7835345, 346.978
29.44737, 37.27753, -422.7553, 37.27753, -422.7553, 0.108209, 0.01767239, -0.7445596, 349.2154
29.74832, 37.27753, -422.7553, 37.27753, -422.7553, 0.1056985, 0.01766024, -0.7051954, 351.6848
30.04865, 242.3638, 62.66949, 242.3638, 62.66949, 0.105123, 0.01732079, -0.686491, 352.948
30.34952, 242.3638, 62.66949, 242.3638, 62.66949, 0.1101352, 0.01729126, -0.7177587, 353.8492
30.65014, 242.3638, 62.66949, 242.3638, 62.66949, 0.1141582, 0.01739458, -0.7484225, 354.3605
30.95017, 242.3638, 62.66949, 242.3638, 62.66949, 0.1184135, 0.01743534, -0.7788105, 355.2722
31.25138, 268.2185, 452.3666, 268.2185, 452.3666, 0.1230786, 0.01775777, -0.8403906, 354.8673
31.55171, 268.2185, 452.3666, 268.2185, 452.3666, 0.1286913, 0.01770831, -0.9120473, 354.0726
31.85206, 268.2185, 452.3666, 268.2185, 452.3666, 0.13554, 0.01775295, -0.984262, 353.3468
32.1521, 278.4158, -497.963, 278.4158, -497.963, 0.1450282, 0.01789439, -1.039792, 355.0045
32.45291, 278.4158, -497.963, 278.4158, -497.963, 0.1677793, 0.01770258, -1.015268, 8.239228
32.75401, 278.4158, -497.963, 278.4158, -497.963, 0.190137, 0.01786666, -0.9939992, 21.13645
33.05479, 278.4158, -497.963, 278.4158, -497.963, 0.218887, 0.01790872, -0.9860135, 34.682
33.35508, -19.23298, 227.7865, -19.23298, 227.7865, 0.2214779, 0.01740496, -0.9930594, 38.51768
33.65607, -19.23298, 227.7865, -19.23298, 227.7865, 0.2064448, 0.01742669, -1.009796, 37.61942
33.95628, -19.23298, 227.7865, -19.23298, 227.7865, 0.1924807, 0.01749168, -1.026302, 36.88762
34.25665, 41.35247, -86.74133, 41.35247, -86.74133, 0.1792049, 0.01726851, -1.042027, 36.03371
34.55717, 41.35247, -86.74133, 41.35247, -86.74133, 0.1803764, 0.01723611, -1.040473, 36.0643
34.85797, 41.35247, -86.74133, 41.35247, -86.74133, 0.1824883, 0.01715922, -1.038306, 36.26112
35.15866, 41.35247, -86.74133, 41.35247, -86.74133, 0.183652, 0.01723164, -1.036762, 36.27786
35.45955, 213.7996, 395.8533, 213.7996, 395.8533, 0.1640354, 0.01766416, -1.062441, 35.81051
35.76043, 213.7996, 395.8533, 213.7996, 395.8533, 0.1251374, 0.01749303, -1.115014, 35.05563
36.06079, 213.7996, 395.8533, 213.7996, 395.8533, 0.08942381, 0.01760551, -1.164943, 34.48024
36.36263, -317.9382, 269.0896, -317.9382, 269.0896, 0.05552686, 0.01778162, -1.212719, 33.69766
36.6637, -317.9382, 269.0896, -317.9382, 269.0896, 0.04623725, 0.01757338, -1.203988, 26.29001
36.96492, -317.9382, 269.0896, -317.9382, 269.0896, 0.03660027, 0.01772198, -1.194953, 18.82463
37.26587, -317.9382, 269.0896, -317.9382, 269.0896, 0.02549472, 0.01774286, -1.185965, 11.02413
37.56644, 426.4074, 74.72548, 426.4074, 74.72548, 0.01767949, 0.0177179, -1.206501, 8.269337
37.8676, 426.4074, 74.72548, 426.4074, 74.72548, 0.01230839, 0.01770723, -1.256782, 9.994749
38.16877, 426.4074, 74.72548, 426.4074, 74.72548, 0.005739075, 0.01767242, -1.307357, 12.01278
38.46898, 426.4074, 74.72548, 426.4074, 74.72548, -0.002893121, 0.0175749, -1.357917, 13.75241
38.76936, 154.9638, -347.9715, 154.9638, -347.9715, 0.01187512, 0.01754145, -1.347852, 20.28603
39.06979, 154.9638, -347.9715, 154.9638, -347.9715, 0.02896649, 0.01762926, -1.333473, 26.37378
39.3698, 154.9638, -347.9715, 154.9638, -347.9715, 0.04830233, 0.01755715, -1.318331, 33.03572
39.67023, -114.6584, -466.5679, -114.6584, -466.5679, 0.07464246, 0.01765058, -1.295736, 37.74086
39.97114, -114.6584, -466.5679, -114.6584, -466.5679, 0.1120088, 0.01759616, -1.253084, 39.26213
40.27177, -114.6584, -466.5679, -114.6584, -466.5679, 0.1505684, 0.01767575, -1.21064, 40.68293
40.57188, -114.6584, -466.5679, -114.6584, -466.5679, 0.1899893, 0.01770797, -1.169565, 42.17434
