Time, v1, v2, v3, v4, CarPosX, CarPosY, CarPosZ, Angle
20.42975, 151.9536, -35.17289, 151.9536, -35.17289, 0.08828935, 0.01722001, -1.163843, 135.6769
20.733, 242.514, -97.31522, 242.514, -97.31522, 0.07579534, 0.01730943, -1.153658, 136.8638
21.03301, 222.3437, -83.73663, 222.3437, -83.73663, 0.06307839, 0.01745008, -1.143353, 138.4258
21.33361, 186.4086, -58.35192, 186.4086, -58.35192, 0.05163411, 0.01735568, -1.132798, 139.4351
21.63473, 167.5734, -44.13452, 167.5734, -44.13452, 0.04124773, 0.01712327, -1.122541, 140.2823
21.93604, 163.8383, -40.27267, 163.8383, -40.27267, 0.03340865, 0.0173835, -1.113949, 140.6264
22.23695, 165.7833, -40.5452, 165.7833, -40.5452, 0.024525, 0.017448, -1.104212, 141.0749
22.53761, 167.7505, -41.0736, 167.7505, -41.0736, 0.01557477, 0.01740243, -1.09422, 141.5288
22.83868, 168.3666, -40.84471, 168.3666, -40.84471, 0.006372623, 0.01735365, -1.083608, 141.9239
23.13906, 168.2544, -40.39759, 168.2544, -40.39759, -0.002480438, 0.01722857, -1.073078, 142.2468
23.43962, 168.2544, -40.39759, 168.2544, -40.39759, -0.01213583, 0.01724587, -1.062105, 142.896
23.73999, 168.2544, -40.39759, 168.2544, -40.39759, -0.02153491, 0.01740729, -1.051191, 143.4673
24.04, 168.2544, -40.39759, 168.2544, -40.39759, -0.03152151, 0.01739936, -1.038824, 143.891
24.34053, 196.3635, 297.0387, 196.3635, 297.0387, -0.05349706, 0.01736623, -1.00853, 143.8516
24.64087, 200.0164, 420.3212, 200.0164, 420.3212, -0.08730522, 0.01749429, -0.9610134, 143.1347
24.942, 198.7048, 421.0368, 198.7048, 421.0368, -0.1240795, 0.01754118, -0.9103094, 142.1947
25.24228, 199.673, 394.0746, 199.673, 394.0746, -0.160474, 0.01752214, -0.8617564, 141.2721
25.54339, 202.9198, 378.8189, 202.9198, 378.8189, -0.1970615, 0.01727716, -0.8148683, 140.5604
25.84376, 206.7265, 377.6267, 206.7265, 377.6267, -0.233334, 0.01740577, -0.7696227, 139.9014
26.14433, 210.03, 382.3845, 210.03, 382.3845, -0.2706547, 0.01753928, -0.7241371, 139.2492
26.44514, 212.6098, 387.2725, 212.6098, 387.2725, -0.3090728, 0.01763942, -0.6783708, 138.5444
26.74626, 214.6251, 390.5411, 214.6251, 390.5411, -0.3488989, 0.01757945, -0.6322918, 137.921
27.04655, 216.2684, 392.5224, 216.2684, 392.5224, -0.3888525, 0.01766236, -0.5869179, 137.2182
27.34659, 216.2684, 392.5224, 216.2684, 392.5224, -0.4294091, 0.01761654, -0.5419721, 136.5308
27.64749, 216.2684, 392.5224, 216.2684, 392.5224, -0.4705254, 0.01765123, -0.497453, 135.8147
27.94777, 216.2684, 392.5224, 216.2684, 392.5224, -0.5125318, 0.01758509, -0.4532301, 135.1481
28.24813, 174.0252, 430.0255, 174.0252, 430.0255, -0.5546612, 0.01760021, -0.4094629, 134.3045
28.54865, 132.0693, 439.4788, 132.0693, 439.4788, -0.5960747, 0.01750024, -0.3671537, 133.0833
28.84975, 122.7968, 435.3734, 122.7968, 435.3734, -0.6371563, 0.01746346, -0.32672, 131.774
29.14999, 129.7305, 436.8634, 129.7305, 436.8634, -0.6786221, 0.01759221, -0.2879613, 130.6667
29.45, 138.7543, 444.3146, 138.7543, 444.3146, -0.7213502, 0.0176945, -0.2495016, 129.4539
29.75021, 144.7922, 453.4053, 144.7922, 453.4053, -0.7663193, 0.01753132, -0.2105589, 128.1403
30.05295, 148.0715, 461.3647, 148.0715, 461.3647, -0.8137991, 0.01744183, -0.1715743, 126.9089
30.35353, 150.0393, 467.5675, 150.0393, 467.5675, -0.8625143, 0.01735144, -0.1336426, 125.8581
30.65392, 151.6227, 472.387, 151.6227, 472.387, -0.9120178, 0.01779392, -0.09614672, 124.5333
30.95506, 153.1029, 476.3029, 153.1029, 476.3029, -0.9630108, 0.01776251, -0.05919645, 123.1718
31.25545, 153.5729, 477.4631, 153.5729, 477.4631, -1.015813, 0.0177374, -0.02309756, 121.8855
31.55573, 153.5729, 477.4631, 153.5729, 477.4631, -1.069113, 0.01772397, 0.01143454, 120.804
31.85662, 153.5729, 477.4631, 153.5729, 477.4631, -1.122357, 0.01779028, 0.0447339, 119.569
32.1574, 85.55827, 302.3257, 85.55827, 302.3257, -1.173756, 0.01755631, 0.07563574, 118.2565
32.45765, -53.13087, -59.26229, -53.13087, -59.26229, -1.185082, 0.01736504, 0.08211847, 118.0552
32.75873, -92.7878, -164.4764, -92.7878, -164.4764, -1.168751, 0.01719407, 0.07328118, 118.0951
33.06013, -84.00602, -141.4874, -84.00602, -141.4874, -1.148765, 0.01739746, 0.06229623, 118.2639
33.36267, -68.12887, -98.5051, -68.12887, -98.5051, -1.13318, 0.01746926, 0.05384451, 118.2959
33.66288, -59.62994, -74.428, -59.62994, -74.428, -1.122073, 0.01739338, 0.04786, 118.2879
33.96434, -57.74221, -67.884, -57.74221, -67.884, -1.112669, 0.01727954, 0.04287648, 118.2276
34.26509, -58.38782, -68.341, -58.38782, -68.341, -1.103661, 0.01729349, 0.0382187, 118.1616
34.56549, -59.08983, -69.23219, -59.08983, -69.23219, -1.095121, 0.01729241, 0.03351358, 118.2253
34.86605, -59.23314, -68.84191, -59.23314, -68.84191, -1.086211, 0.01742714, 0.02849627, 118.3408
35.16689, -59.11219, -68.08334, -59.11219, -68.08334, -1.076402, 0.01745809, 0.02305643, 118.4073
35.46765, -59.11219, -68.08334, -59.11219, -68.08334, -1.067088, 0.01740514, 0.01804876, 118.3838
35.76841, -59.11219, -68.08334, -59.11219, -68.08334, -1.056759, 0.01739032, 0.01256732, 118.3226
36.06895, -59.11219, -68.08334, -59.11219, -68.08334, -1.047231, 0.01728684, 0.007380242, 118.3938
36.36922, 317.5943, -297.6151, 317.5943, -297.6151, -1.044697, 0.01755179, 0.001672423, 120.7598
36.66925, 455.7644, -377.7903, 455.7644, -377.7903, -1.057806, 0.01802664, -0.01066474, 131.3964
36.96975, 456.6754, -377.5136, 456.6754, -377.5136, -1.080064, 0.01778191, -0.01751767, 143.9419
37.27111, 426.3128, -360.963, 426.3128, -360.963, -1.102546, 0.01798728, -0.01748368, 155.4438
37.57219, 408.9128, -353.1013, 408.9128, -353.1013, -1.123036, 0.01780361, -0.0162756, 166.563
37.87265, 407.263, -354.4653, 407.263, -354.4653, -1.140926, 0.01782716, -0.01739608, 177.4047
38.17352, 412.3371, -359.3205, 412.3371, -359.3205, -1.158958, 0.01789027, -0.00864956, 188.6448
38.474, 417.6165, -363.8552, 417.6165, -363.8552, -1.17463, 0.01759264, 0.003349259, 199.4186
38.77409, 420.1506, -366.125, 420.1506, -366.125, -1.190072, 0.01781411, 0.0155406, 210.8579
39.07421, 422.6238, -368.576, 422.6238, -368.576, -1.199233, 0.01795984, 0.03519516, 222.3326
39.3743, 423.2144, -369.2199, 423.2144, -369.2199, -1.203832, 0.01766479, 0.05690965, 233.8591
